Num_incidente	Servicio	Tipo_Servicio	Torre
INC002000034770	NNMI	Restauraci¢n de servicio a usuario	OSS
INC002000034771	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034772	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034773	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034774	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034775	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034776	PCPA	Restauraci¢n de servicio a usuario	SERVICE CENTERS
INC002000034777	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034779	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034780	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034781	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034782	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034783	GLOBAL PRICING TOOL	Petici¢n de serv. por el usuario	BSS
INC002000034784	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034785	GLOBAL PRICING TOOL	Petici¢n de serv. por el usuario	BSS
INC002000034786	TELARIX	Restauraci¢n de servicio a usuario	BSS
INC002000034787	LOGOS	Petici¢n de serv. por el usuario	ESS
INC002000034788	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000034789	DATAWAREHOUSE-POWERCENTER-BO	Restauraci¢n de servicio a usuario	BSS
INC002000034790	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034791	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034792	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000034793	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034794	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000034795	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034796	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034797	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000034798	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000034799	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000034800	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034801	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000034802	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000034803	MERAKI	Petici¢n de serv. por el usuario	INFRA
INC002000034804	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000034805	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000034806	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000034807	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000034808	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034809	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000034810	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000034811	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000034812	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000034813	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034814	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034815	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034816	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034817	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034818	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034819	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000034820	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000034821	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000034822	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000034823	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000034824	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000034825	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000034826	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034827	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000034828	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034829	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034830	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034831	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034832	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000034833	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000034834	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034835	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000034836	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000034837	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034838	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034839	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000034840	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000034841	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000034842	VPN CONNECT	Restauraci¢n de servicio a usuario	INFRA
INC002000034843	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000034844	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034845	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034846	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034847	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034848	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000034849	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000034850	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034851	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000034852	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000034853	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034854	SMC TOOLS	Petici¢n de serv. por el usuario	TICKETING TOOL
INC002000034855	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000034856	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034857	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034858	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034859	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000034860	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000034861	BART	Petici¢n de serv. por el usuario	ESS
INC002000034862	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034863	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000034864	FAST	Petici¢n de serv. por el usuario	BSS
INC002000034865	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000034866	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000034867	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034868	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034869	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034870	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000034871	VITA	Petici¢n de serv. por el usuario	OSS
INC002000034872	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000034873	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034874	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000034876	CISCO - NSO TAIL-F	Restauraci¢n de servicio a usuario	OSS
INC002000034877	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034878	CONCILIATION TOOL	Petici¢n de serv. por el usuario	BSS
INC002000034879	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034880	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000034881	ALCHEMY	Petici¢n de serv. por el usuario	OSS
INC002000034882	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000034883	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034884	TEAMS	Petici¢n de serv. por el usuario	ESS
INC002000034885	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034886	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000034887	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034888	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034889	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034890	CISCO - NSO TAIL-F	Petici¢n de serv. por el usuario	OSS
INC002000034891	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000034892	MAQUINA DE SALTO	Restauraci¢n de servicio a usuario	OSS
INC002000034893	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000034894	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000034896	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000034897	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034898	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000034899	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034900	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000034901	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000034902	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000034903	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000034904	TABLEAU	Restauraci¢n de servicio a usuario	BSS
INC002000034905	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000034906	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035001	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035002	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000035003	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000035004	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000035005	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035006	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035007	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035008	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035009	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035010	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000035011	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035012	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000035013	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000035014	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000035015	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035016	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035017	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035018	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035019	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035020	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000035021	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000035022	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035023	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000035024	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000035025	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035026	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035027	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035028	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000035029	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000035030	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035031	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035032	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035033	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035034	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035035	VITA	Restauraci¢n de servicio a usuario	OSS
INC002000035036	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035037	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000035038	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035039	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035040	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035041	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035042	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035043	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035044	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035045	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035046	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035047	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000035048	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035049	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035050	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000035051	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035052	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000035053	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035054	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035055	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035056	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035057	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035058	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035059	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000035060	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035061	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000035062	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000035063	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000035064	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035065	BI_EN_TNA	Petici¢n de serv. por el usuario	BSS
INC002000035066	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035067	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035068	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000035069	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000035070	SOLARWINDS	Restauraci¢n de servicio a usuario	OSS
INC002000035071	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035072	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000035073	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000035074	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035075	SEDA PORTAL	Petici¢n de serv. por el usuario	BSS
INC002000035076	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035077	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000035078	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035079	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000035080	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035081	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000035082	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035083	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035084	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000035085	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035086	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035087	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000035088	MERAKI	Petici¢n de serv. por el usuario	INFRA
INC002000035089	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035090	BART	Petici¢n de serv. por el usuario	ESS
INC002000035091	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035092	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000035093	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035094	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035095	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000035096	VPN CONNECT	Restauraci¢n de servicio a usuario	INFRA
INC002000035097	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000035098	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000035099	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000035100	FAST	Petici¢n de serv. por el usuario	BSS
INC002000035101	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035102	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035103	ARAMIS	Petici¢n de serv. por el usuario	BSS
INC002000035104	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035108	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000035109	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035110	BART	Petici¢n de serv. por el usuario	ESS
INC002000035112	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000035114	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000035115	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035116	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000035117	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000035118	TELARIX	Petici¢n de serv. por el usuario	BSS
INC002000035119	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000035120	TELARIX	Petici¢n de serv. por el usuario	BSS
INC002000035121	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000035122	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000035123	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035124	BART	Petici¢n de serv. por el usuario	ESS
INC002000035125	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000035126	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035127	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000035128	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035129	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035130	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035131	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000035132	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035133	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000035134	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035135	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000035136	CONCILIATION TOOL	Restauraci¢n de servicio a usuario	BSS
INC002000035137	ALCHEMY	Petici¢n de serv. por el usuario	OSS
INC002000035138	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000035139	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035140	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000035141	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000035142	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000035143	BART	Petici¢n de serv. por el usuario	ESS
INC002000035144	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000035145	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000035146	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000035147	FAST	Petici¢n de serv. por el usuario	BSS
